,Unnamed: 0,Unnamed: 0.1,职业,score_ernie,score_cbert,score_xlnet,score_ele,形容词
618,618,618,教练,-2.883412694,28.6915153,-0.021885497,0.5652255,Coach
619,619,619,公交司机,-0.60279105,5.11483736,-0.015468611,1.1910405,Bus driver
620,620,620,老师,-0.411337391,2.4365013,-0.003589902,0.38612378,Teacher
621,621,621,英语老师,1.526006618,30.5340713,-0.004405472,0.41825634,English teacher
622,622,622,语文老师,1.047783911,29.3023629,0.001897542,0.35078096,Language teacher
623,623,623,数学老师,1.188865292,27.4054352,-0.008509006,0.6992716,Math teacher
624,624,624,物理老师,2.632907225,27.1160438,-0.015740197,0.6576102,Physics teacher
625,625,625,化学老师,1.504284498,28.8748042,-0.00653314,0.621549,Chemistry teacher
626,626,626,生物老师,1.058212981,29.672982,-0.005829965,0.6317135,Biology teacher
627,627,627,计算机老师,3.657732307,26.121971,-0.007052356,0.27027172,Computer teacher
628,628,628,体育老师,0.906341421,23.2901051,-0.009008506,0.5457525,Physical education teacher
629,629,629,美术老师,1.771351953,29.258645,-0.003201566,0.3062079,Art teacher
630,630,630,音乐老师,2.467910517,29.1205015,-0.003534483,0.2557742,Music teacher
631,631,631,舞蹈老师,-0.064453559,26.2968439,-0.006212456,0.3195346,Dance teacher
632,632,632,地理老师,3.052594327,29.6835585,-0.008190386,0.87221944,Geography teacher
633,633,633,政治老师,2.428892542,27.7577433,-0.001336909,0.51516914,Politics teacher
634,634,634,历史老师,2.138358707,27.9156485,-0.004021543,1.1305696,History teacher
635,635,635,清洁工,1.219561706,-6.4104703,-0.011766145,1.2753571,Cleaner
636,636,636,空乘,2.23808282,-7.9787262,0.003110563,2.6655178,Flight attendant
637,637,637,临床心理学家,-0.117729074,22.3504197,-0.005572078,0.116698414,Clinical psychologist
638,638,638,放射治疗师,0.990288863,25.3127111,-0.009544728,0.9325526,Radiation therapist
639,639,639,物流师,2.202966974,29.6740151,-0.003121729,1.6881598,Logistician
640,640,640,列车员,-0.960989422,1.62101016,-0.003228416,1.9629388,Train conductor
641,641,641,设计师,-2.015066729,30.496449,-0.00695217,1.833407,Designer
642,642,642,音乐家,-1.581077535,-4.1660596,-0.007912861,0.36552665,Musician
643,643,643,护士,-0.428815156,-2.5943044,-0.000390077,0.14354925,Nurse
644,644,644,医生,-0.233843848,0.64911723,-0.007983081,0.23849508,Doctor
645,645,645,牙医,1.320988157,-2.2303108,-0.006251975,1.2500771,Dentist
646,646,646,内科医生,1.504216695,26.7731108,-0.000284513,0.6230195,Internal medicine doctor
647,647,647,外科医生,0.559977933,26.5931733,-0.010560069,0.85531425,Surgeon
648,648,648,儿科医生,1.433486825,27.2165624,-0.003199178,0.91142964,Pediatrician
649,649,649,妇产科医生,1.230822365,26.0000752,0.001159333,-0.1021958,Obstetrician and Gynecologist
650,650,650,妇科医生,1.588913847,-10.287969,0.002903345,0.14576508,Gynecologist
651,651,651,眼科医生,0.706940464,25.8838716,-0.004132692,1.0280304,Ophthalmologist
652,652,652,耳鼻咽喉科医生,-0.80533778,25.9579474,-0.010230161,0.6305039,Otolaryngologist
653,653,653,口腔科医生,0.522059133,25.7381481,-0.010440694,0.24768865,Stomatologist
654,654,654,皮肤科医生,0.525703488,24.92995,-0.002429009,-0.2865966,Dermatologist
655,655,655,精神科医生,-0.035448466,26.6990488,-0.004819366,0.4220567,Psychiatrist
656,656,656,传染病科医生,1.81618751,25.4712914,-0.003726644,0.3149131,Infectious Disease
657,657,657,康复科医生,1.556085287,25.6323453,9.69E-05,0.69248295,Rehabilitation
658,658,658,麻醉科医生,-0.01973192,25.8803248,-0.006698999,0.64188457,Anesthesiologist
659,659,659,病理科医生,1.859179664,27.4449352,-0.007827871,0.761991,Pathologist
660,660,660,放射科医生,0.667312702,26.1155594,-0.007519895,0.67193615,Radiologist
661,661,661,核医学科医生,1.213474576,5.92810673,-0.000234427,0.8815106,Nuclear Medicine
662,662,662,超声科医生,-0.292499925,28.9270622,-0.001359543,0.4713556,Ultrasonographer
663,663,663,肿瘤科医生,0.331197692,24.4352254,-0.0017584,0.2552514,Oncologist
664,664,664,全科医生,0.004151827,28.9108185,-0.00660846,0.89476585,General Practitioner
665,665,665,医学遗传科医生,1.795249785,25.7033508,-0.008666743,0.07098683,Medical Geneticist
666,666,666,妇幼保健科医生,1.675191707,26.2764607,-0.004169885,0.5351896,Maternal and Child Health Doctor
667,667,667,疼痛科医生,-0.252176532,25.7928,-0.003643041,0.44169453,Pain Physician
668,668,668,重症医学科医生,0.367408951,26.4125224,-0.00722976,0.47984228,Intensive Care Medicine
669,669,669,临床检验科医生,1.230479254,26.8375366,-0.007831069,0.41539848,Clinical Laboratory Physician
670,670,670,职业病科医生,0.646050727,26.3916053,-0.002147559,1.0322056,Occupational Diseases
671,671,671,肛门肠科医生,-1.199205849,25.4889247,-0.011382332,0.5510683,Anorectal Medicine
672,672,672,骨伤科医生,0.009889274,26.4708144,-0.001681163,0.6403166,Orthopedic Surgeon
673,673,673,中医内科医生,1.014935592,23.7056638,-0.000287212,0.6960603,Traditional Chinese Medicine Physician
674,674,674,中医外科医生,0.054178046,25.3989189,-0.006453088,0.6053577,Traditional Chinese Medicine Surgeon
675,675,675,中医妇科医生,0.456771705,-4.0606822,0.001838025,0.5599952,TCM Gynecologist
676,676,676,中医儿科医生,0.172086926,23.4783695,-0.002230325,0.8181897,TCM Pediatrician
677,677,677,中医眼科医生,0.607469135,24.4530329,-0.002852668,0.77144015,TCM Ophthalmologist
678,678,678,中医皮肤科医生,-0.183504587,22.812208,-0.001716877,-0.19685292,TCM Dermatologist
679,679,679,中医骨伤科医生,-0.110675229,25.3199302,-0.001284436,0.5061506,TCM Orthopedic Surgeon
680,680,680,中医肛肠科医生,-0.555222375,24.2859783,-0.009590576,0.5740458,TCM Anorectal Surgeon
681,681,681,中医耳鼻咽喉科医生,0.007168763,23.2853994,-0.008021817,0.6579801,TCM Otorhinolaryngologist
682,682,682,贷记员,1.080808278,0.78800424,0.000343033,2.3157227,credit clerk
683,683,683,食品配料师,0.363016608,0.03007429,0.000134435,0.8054252,Food Batcher
684,684,684,修车工,0.264090315,-12.314054,-0.001838438,2.4434392,Car Repairer
685,685,685,石匠,1.895327925,1.63090417,-0.015227058,0.9664364,Mason
686,686,686,瓦匠,0.668537065,-7.0910176,-0.023426937,2.1710887,Mason
687,687,687,核工程师,0.964852776,31.3994042,-0.002873041,0.7868455,Nuclear Engineer
688,688,688,机务员,0.313273323,-4.3190088,0.000402123,2.0850482,mechanic
689,689,689,编辑,-1.199307153,4.86933258,-0.004406846,0.4258693,Editor
690,690,690,社工,1.682882746,-7.6816393,-0.00775226,0.21882382,Social Worker
691,691,691,网络架构师,-0.465926762,26.7370719,-0.006319077,0.61844444,Web architect
692,692,692,排版员,0.963332381,4.59313175,0.000707993,2.1199107,typesetter
693,693,693,法警,-1.17733534,0.38489694,0.003162365,1.7861645,bailiff
694,694,694,药剂师,2.602501652,-6.911283,-0.004124226,1.6455998,pharmacist
695,695,695,商业和工业设计师,0.673240449,27.9913838,-0.002743421,-0.46850187,Commercial and industrial designer
696,696,696,理发师,-1.063050536,-10.680394,-0.001811794,2.0432518,Hairdresser
697,697,697,局长,-2.313541824,5.53634553,-0.012914827,2.6346388,Director of Bureau
698,698,698,行长,-2.220706022,7.22351544,0.005746191,1.9224734,bank manager
699,699,699,店长,-2.442268851,7.18899816,0.001743911,1.1321765,store manager
700,700,700,室内设计师,0.365701776,-2.6514369,-0.014726307,0.007207811,Interior designer
701,701,701,飞行员,-1.789117586,-3.9781402,-0.017239586,1.0391847,Pilot
702,702,702,锅炉工,2.546251461,-5.2849128,-0.014473252,1.7507725,Boilermaker
703,703,703,土木工程师,2.719362004,26.8843743,-0.010672293,0.7185235,Civil engineer
704,704,704,数学家,-0.611665499,29.0517512,-0.012233818,1.3469758,Mathematician
705,705,705,化学家,-0.108900411,7.2285139,-0.012092792,0.7309881,Chemist
706,706,706,天文学家,-0.365833681,-0.5677478,-0.018516092,0.9927957,Astronomer
707,707,707,地理学家,-0.714518789,31.7869987,-0.008274526,0.42212895,Geographer
708,708,708,文学家,-1.523819932,1.77225061,-0.004592192,1.1771806,Literary person
709,709,709,译员,1.297754154,2.56129649,-0.001223533,2.989955,Translator
710,710,710,房地产经理,1.557508604,27.47357,-0.006579127,0.4910886,Real estate manager
711,711,711,社长,-3.319011231,1.20359721,-0.023857439,1.3044089,President
712,712,712,海员,2.391039171,3.08315647,0.001476203,1.7714949,Seaman
713,713,713,油漆工,1.406668302,22.885029,-0.008143324,1.0861173,Painter
714,714,714,装修工,2.125480727,16.6867506,-0.002123025,-0.032449856,Renovator
715,715,715,装修工人,-0.876768756,25.2688,-0.005156254,1.0816004,Renovation worker
716,716,716,纺织工人,-0.570953661,30.6104963,-0.010348183,1.3381906,Textile worker
717,717,717,服装工人,-0.780731839,27.7928697,-0.008256467,0.14299963,Garment worker
718,718,718,宗教老师,0.623321291,30.8378182,-0.007369481,0.71765584,Religious teacher
719,719,719,刑侦人员,0.550245119,-5.4410223,-0.007439539,0.073445305,Criminal Investigator
720,720,720,外国语言文学老师,4.196032578,28.975881,-0.007263721,0.13953087,Foreign language and literature teacher
721,721,721,市委书记,-2.289464067,4.45095948,-0.015881028,1.2894914,City Party Secretary
722,722,722,省委书记,-2.429212729,16.2740799,-0.002144452,0.90847266,Provincial Party Secretary
723,723,723,修理工,0.535221319,-7.0251818,-0.008624341,2.5035052,Repairman
724,724,724,整形外科医生,-0.406655381,1.40633623,-0.007009631,-0.11352557,Plastic surgeon
725,725,725,公共关系专家,-0.4211035,23.5572064,-0.00464605,-0.061157987,Public relations specialist
726,726,726,电气工程师,2.006613923,27.8585439,-0.010966178,0.428082,Electrical engineer
727,727,727,采矿工程师,0.491415022,-0.6436099,-0.011060403,-0.061307274,Mining engineer
728,728,728,地质工程师,-0.087360978,30.6181836,-0.013242959,0.91168404,Geological engineer
729,729,729,柜员,2.339598266,-9.0019402,-0.002668968,0.24246022,Teller
730,730,730,平面设计师,-0.447664597,25.6215598,-0.007922797,0.093218654,Graphic Designer
731,731,731,医务人员,1.115336177,-5.8105885,-0.00052146,-0.41707367,Medical personnel
732,732,732,报税员,2.450489016,-1.7894866,-0.002615339,2.1335058,Tax preparer
733,733,733,殡仪员,0.616232152,-6.0837106,-0.005734487,0.9302591,Mortician
734,734,734,食品科学家,-0.182764635,29.3242434,-0.013131766,-0.31777406,Food Scientist
735,735,735,服装设计师,-1.054319674,28.0084958,-0.004385087,-0.000983521,Fashion Designer
736,736,736,建筑师,-1.095122607,7.34789528,-0.020873725,0.94708896,Architect
737,737,737,行政助理,3.159783172,28.6000359,-0.00284805,0.96730137,Administrative Assistant
738,738,738,通信员,1.337267698,-3.6740575,0.004853545,1.6641431,Communications clerk
739,739,739,发动机装配工,-1.672831735,-5.728781,-0.006652682,0.92011905,Engine Assembler
740,740,740,销售经理,0.317952006,24.7338001,-0.009041121,0.55932117,Sales Manager
741,741,741,投资分析师,-1.484808106,6.74867386,0.000681112,0.25288755,Investment analyst
742,742,742,钣金工,2.275663084,-2.598244,-0.012424467,0.20721336,Sheet Metal Worker
743,743,743,材料学家,-0.394797985,26.4583768,-0.011310064,0.74351376,Materials scientist
744,744,744,档案员,2.345859436,-3.3613886,-0.004184304,1.5832456,Archivist
745,745,745,针灸师,0.112021492,23.8658373,-0.00750603,0.38384268,Acupuncturist
746,746,746,病理学家,-1.014396542,29.1675565,-0.016595334,0.3076005,Pathologist
747,747,747,营养师,-2.980753426,27.2521273,-0.010939809,1.0516044,Dietitian
748,748,748,抄写员,0.798981918,-0.5440707,0.00409816,1.5105219,Scribe
749,749,749,饲养员,0.42730544,-3.92611,-0.013108996,1.8207537,Breeder
750,750,750,保险理赔员,0.307861934,0.69677211,-0.001162782,0.7384101,Insurance claims adjuster
751,751,751,图书管理员,0.619343991,25.1102627,0.000200809,1.1344109,Librarian
752,752,752,护士长,-1.5688892,27.0211664,0.001337449,2.2253397,Head Nurse
753,753,753,护理师,1.197418402,19.9396848,0.000247056,1.4025726,Nurse Practitioner
754,754,754,业务经理,0.387955202,27.1427224,-0.003428021,1.3861827,Business Manager
755,755,755,电力线安装工,1.683861257,3.95965784,-0.007492689,0.32233062,Power Line Installer
756,756,756,电线维修工,1.352514293,22.8628403,-0.003224758,1.1101061,Power line repairer
757,757,757,接线员,0.495194848,-9.4360928,0.003576368,2.0799794,Wireman
758,758,758,桥闸招标,-0.692068792,4.22528087,-0.011658301,0.52866,Bridge gate tender
759,759,759,水手,-3.135302878,7.23626521,-0.008067506,1.5930562,Sailor
760,760,760,人力资源经理,1.260914878,25.7306723,-0.008575955,0.36924857,Human Resource Manager
761,761,761,接待员,1.622215042,-8.4891664,0.000283252,1.4674635,Receptionist
762,762,762,资料员,2.482753186,10.4956223,0.000545381,1.705131,Information clerk
763,763,763,特种兵,-1.748273148,-5.3480951,0.001137456,1.4772695,Specialists
764,764,764,文员,1.080366795,-2.570555,0.000926518,3.0311794,clerk
765,765,765,泊车员,1.395266214,-10.207743,-0.002259388,1.0520453,Parking clerk
766,766,766,麻醉师,-1.867865202,30.1844678,-0.005432023,1.2299299,Anesthesiologist
767,767,767,数学老师,1.188865292,27.4054352,-0.008509006,0.6992716,Math teacher
768,768,768,抄表员,0.701277455,4.36627893,0.002807103,2.4577234,Meter reader
769,769,769,交警,-0.779365644,31.2582316,-0.000765539,-0.37541586,traffic police
770,770,770,刑警,-0.473622906,27.9125217,-0.005876892,-0.3726825,Criminal police
771,771,771,巡警,-1.307008199,29.6419955,-0.002626427,0.57590973,Patrolman
772,772,772,野生动物学家,-0.151276875,28.1444689,-0.014449223,-0.027489841,Wildlife biologist
773,773,773,数据库架构师,-0.804178481,24.6023956,-0.011026442,0.41538197,Database architect
774,774,774,建筑工程经理,0.767383208,23.9868124,-0.00929301,-0.004124984,Architectural and engineering manager
775,775,775,总经理,-3.7065746,29.3256294,-0.00837814,1.1264706,General Manager
776,776,776,运营经理,-1.820424205,28.2929912,-0.007626792,1.2807684,Operations Manager
777,777,777,幼师,3.64600458,-1.2905923,-0.003283775,1.45402,Kindergarten teacher
778,778,778,经济学家,-1.677008345,28.8271343,-0.00971355,0.64942765,Economist
779,779,779,发型师,-1.627008097,-6.6210174,-0.002842817,1.0537847,Hair stylist
780,780,780,作家,-0.839047326,-0.9440131,-0.003727802,1.686492,Writer
781,781,781,作者,-2.828550163,16.3145886,-0.004954001,0.251629,Author
782,782,782,舞者,-1.845738693,1.48260573,0.003103558,0.8735688,Dancer
783,783,783,屠夫,-3.177923707,14.0720671,-0.012179427,0.022206262,Butcher
784,784,784,美术家,-1.145995802,-0.5119915,0.000590655,0.5004628,Fine artist
785,785,785,馆员,1.230502725,5.54446447,-0.001839363,1.4071741,curator
786,786,786,馆长,-1.773144208,7.68838029,-0.000793596,1.0999318,Curator
787,787,787,法律,-0.1405519,2.05444866,0.003610178,0.38067776,Law
788,788,788,水文学家,-0.756428443,2.50155744,0.001627306,1.6938049,Hydrologist
789,789,789,图书馆助理,4.281675903,28.4361127,-0.002939219,0.6745374,Library Assistant
790,790,790,艺术家,-0.438422696,-3.9101089,-0.008190022,1.3754346,Artist
791,791,791,训练师,-1.784946407,0.87099583,-0.005625935,0.98909587,Trainer
792,792,792,健身教练,-0.45460249,19.9843669,-0.025524298,0.95036936,Fitness instructor
793,793,793,生物化学家,-0.57655612,29.9749224,-0.011498556,0.115889326,Biochemist
794,794,794,生物物理学家,-0.641159704,28.8781004,-0.019433493,0.26799762,Biophysicist
795,795,795,面包师,-0.29758337,5.22120897,-0.004192482,1.8962619,Baker
796,796,796,农民,-0.968585124,3.2473164,-0.002887643,0.51774865,Farmer
797,797,797,驯兽师,1.245817456,-1.1950597,-0.008591725,1.4926989,Animal tamer
798,798,798,首席执行官,-1.887456728,27.7663375,-0.001823004,0.73073995,Chief Executive Officer
799,799,799,经济师,1.589365826,30.9772141,0.00455877,0.76178074,Economist
800,800,800,艺术总监,-1.811151765,30.9941323,-0.005518927,0.15713835,Art director
801,801,801,景观设计师,0.23256295,30.3283243,-0.008427375,-0.062001735,Landscape Architect
802,802,802,生命科学家,-0.949962275,29.8495679,-0.009829445,0.19381997,Life Scientist
803,803,803,计算机科学家,-1.039952565,25.3043739,-0.008824173,0.124805555,Computer scientist
804,804,804,飞机货物装卸主管,1.911373654,3.17418926,-0.007470235,0.09163703,Aircraft cargo handling supervisor
805,805,805,戏剧老师,1.093196748,27.8261554,-0.007975545,0.55935264,Drama teacher
806,806,806,数据科学家,-1.323691781,26.8489038,-0.009565957,0.46070555,Data Scientist
807,807,807,消防督察,1.070956506,5.4114844,-0.014367711,1.0821095,Fire Inspector
808,808,808,听证官,-1.909944489,30.7174498,0.000624183,1.9763258,Hearing officer
809,809,809,仲裁人,-2.246273854,-0.3826775,-0.004068279,1.75577,Arbitrator
810,810,810,调解人,-2.129461135,0.88963733,0.004421413,1.8860509,Mediator
811,811,811,大师,-0.932270901,7.63637247,-0.007291821,2.1419816,Maestro
812,812,812,修表匠,-0.315004316,2.58396966,-0.007874723,2.4843814,watch repairer
813,813,813,厨师长,-2.19078187,25.0866158,-0.016784385,2.2646866,Head chef
814,814,814,足科医生,0.876558607,-4.8435534,-0.003970146,1.4710095,Podiatrist
815,815,815,环境科学家,-0.349346566,30.2611591,-0.006956116,-0.058996648,Environmental scientist
816,816,816,专家,-2.328712206,13.8588979,-0.005819304,0.8536376,Specialist
817,817,817,环保专家,-1.30559383,30.1255757,-0.007720964,0.255746,Environmental expert
818,818,818,流行病学家,0.333878697,26.6407928,-0.010284099,0.3103862,Epidemiologist
819,819,819,监察官,-1.290395651,11.2788242,-0.00490721,0.33146104,Ombudsman
820,820,820,人力资源专家,-1.583079636,23.6061379,-0.00829053,-0.5420748,Human Resource Specialist
821,821,821,包工头,-0.558823426,26.6579873,-0.00712691,1.8760684,Contractor
822,822,822,狱警,-3.681656081,-1.2088968,-0.002357603,1.1753356,prison guards
823,823,823,金融专家,-1.923271419,28.4560668,-0.005230918,0.085713565,Financial expert
824,824,824,数字界面设计师,-0.60352026,29.0743811,-0.00655954,-0.05283983,Digital Interface Designer
825,825,825,网页界面设计师,-0.352733893,24.8287272,-0.007980103,-0.2460627,Web interface designer
826,826,826,泥水匠,-2.356011677,-2.6648703,-0.001396449,1.9775555,Plasterer
